legacy_id,name,fips_code,state,state_name,county,land_class,land_category,land_type,region_type,district_type,offshore_region,sort,creation_date,last_update_date
"87419","California, Santa Barbara","06083","CA","California","Santa Barbara","Federal","Onshore","Federal onshore","County","County","","CA2Sa","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87420","California, Sierra","06091","CA","California","Sierra","Federal","Onshore","Federal onshore","County","County","","CA2Si","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87421","California, Siskiyou","06093","CA","California","Siskiyou","Federal","Onshore","Federal onshore","County","County","","CA2Si","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87422","California, Solano","06095","CA","California","Solano","Federal","Onshore","Federal onshore","County","County","","CA2So","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87423","California, Sonoma","06097","CA","California","Sonoma","Federal","Onshore","Federal onshore","County","County","","CA2So","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87424","California, Stanislaus","06099","CA","California","Stanislaus","Federal","Onshore","Federal onshore","County","County","","CA2St","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87511","Indiana, Crawford","18025","IN","Indiana","Crawford","Federal","Onshore","Federal onshore","County","County","","IN2Cr","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87512","Indiana, Gibson","18051","IN","Indiana","Gibson","Federal","Onshore","Federal onshore","County","County","","IN2Gi","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87513","Indiana, Perry","18123","IN","Indiana","Perry","Federal","Onshore","Federal onshore","County","County","","IN2Pe","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87514","Kansas, Barber","20007","KS","Kansas","Barber","Federal","Onshore","Federal onshore","County","County","","KS2Ba","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87515","Kansas, Bourbon","20011","KS","Kansas","Bourbon","Federal","Onshore","Federal onshore","County","County","","KS2Bo","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87516","Kansas, Cheyenne","20023","KS","Kansas","Cheyenne","Federal","Onshore","Federal onshore","County","County","","KS2Ch","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87517","Kansas, Clark","20025","KS","Kansas","Clark","Federal","Onshore","Federal onshore","County","County","","KS2Cl","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87518","Kansas, Comanche","20033","KS","Kansas","Comanche","Federal","Onshore","Federal onshore","County","County","","KS2Co","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87519","Kansas, Decatur","20039","KS","Kansas","Decatur","Federal","Onshore","Federal onshore","County","County","","KS2De","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87520","Kansas, Edwards","20047","KS","Kansas","Edwards","Federal","Onshore","Federal onshore","County","County","","KS2Ed","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87521","Kansas, Ellsworth","20053","KS","Kansas","Ellsworth","Federal","Onshore","Federal onshore","County","County","","KS2El","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87522","Kansas, Finney","20055","KS","Kansas","Finney","Federal","Onshore","Federal onshore","County","County","","KS2Fi","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87523","Kansas, Geary","20061","KS","Kansas","Geary","Federal","Onshore","Federal onshore","County","County","","KS2Ge","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87524","Kansas, Gove","20063","KS","Kansas","Gove","Federal","Onshore","Federal onshore","County","County","","KS2Go","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87525","Kansas, Grant","20067","KS","Kansas","Grant","Federal","Onshore","Federal onshore","County","County","","KS2Gr","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87578","Louisiana, Concordia","22029","LA","Louisiana","Concordia","Federal","Onshore","Federal onshore","County","County","","LA2Co","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87579","Louisiana, De Soto","22031","LA","Louisiana","De Soto","Federal","Onshore","Federal onshore","County","County","","LA2De","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87581","Louisiana, Grant","22043","LA","Louisiana","Grant","Federal","Onshore","Federal onshore","County","County","","LA2Gr","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87582","Louisiana, Iberville","22047","LA","Louisiana","Iberville","Federal","Onshore","Federal onshore","County","County","","LA2Ib","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87583","Louisiana, Jackson","22049","LA","Louisiana","Jackson","Federal","Onshore","Federal onshore","County","County","","LA2Ja","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87610","Maryland, Garrett","24023","MD","Maryland","Garrett","Federal","Onshore","Federal onshore","County","County","","MD2Ga","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87611","Michigan, Alcona","26001","MI","Michigan","Alcona","Federal","Onshore","Federal onshore","County","County","","MI2Al","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87612","Michigan, Allegan","26005","MI","Michigan","Allegan","Federal","Onshore","Federal onshore","County","County","","MI2Al","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87613","Michigan, Antrim","26009","MI","Michigan","Antrim","Federal","Onshore","Federal onshore","County","County","","MI2An","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87614","Michigan, Baraga","26013","MI","Michigan","Baraga","Federal","Onshore","Federal onshore","County","County","","MI2Ba","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87615","Michigan, Benzie","26019","MI","Michigan","Benzie","Federal","Onshore","Federal onshore","County","County","","MI2Be","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87616","Michigan, Calhoun","26025","MI","Michigan","Calhoun","Federal","Onshore","Federal onshore","County","County","","MI2Ca","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87617","Michigan, Clare","26035","MI","Michigan","Clare","Federal","Onshore","Federal onshore","County","County","","MI2Cl","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87618","Michigan, Crawford","26039","MI","Michigan","Crawford","Federal","Onshore","Federal onshore","County","County","","MI2Cr","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87620","Michigan, Houghton","26061","MI","Michigan","Houghton","Federal","Onshore","Federal onshore","County","County","","MI2Ho","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87621","Michigan, Jackson","26075","MI","Michigan","Jackson","Federal","Onshore","Federal onshore","County","County","","MI2Ja","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87622","Michigan, Kalkaska","26079","MI","Michigan","Kalkaska","Federal","Onshore","Federal onshore","County","County","","MI2Ka","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87623","Michigan, Lake","26085","MI","Michigan","Lake","Federal","Onshore","Federal onshore","County","County","","MI2La","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87624","Michigan, Manistee","26101","MI","Michigan","Manistee","Federal","Onshore","Federal onshore","County","County","","MI2Ma","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87625","Michigan, Mason","26105","MI","Michigan","Mason","Federal","Onshore","Federal onshore","County","County","","MI2Ma","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87626","Michigan, Mecosta","26107","MI","Michigan","Mecosta","Federal","Onshore","Federal onshore","County","County","","MI2Me","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87627","Michigan, Missaukee","26113","MI","Michigan","Missaukee","Federal","Onshore","Federal onshore","County","County","","MI2Mi","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87628","Michigan, Montmorency","26119","MI","Michigan","Montmorency","Federal","Onshore","Federal onshore","County","County","","MI2Mo","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87629","Michigan, Muskegon","26121","MI","Michigan","Muskegon","Federal","Onshore","Federal onshore","County","County","","MI2Mu","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87630","Michigan, Newaygo","26123","MI","Michigan","Newaygo","Federal","Onshore","Federal onshore","County","County","","MI2Ne","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87631","Michigan, Oceana","26127","MI","Michigan","Oceana","Federal","Onshore","Federal onshore","County","County","","MI2Oc","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87632","Michigan, Ogemaw","26129","MI","Michigan","Ogemaw","Federal","Onshore","Federal onshore","County","County","","MI2Og","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87633","Michigan, Osceola","26133","MI","Michigan","Osceola","Federal","Onshore","Federal onshore","County","County","","MI2Os","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87634","Michigan, Oscoda","26135","MI","Michigan","Oscoda","Federal","Onshore","Federal onshore","County","County","","MI2Os","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87635","Michigan, Otsego","26137","MI","Michigan","Otsego","Federal","Onshore","Federal onshore","County","County","","MI2Ot","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87636","Michigan, Presque Isle","26141","MI","Michigan","Presque Isle","Federal","Onshore","Federal onshore","County","County","","MI2Pr","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87637","Michigan, Roscommon","26143","MI","Michigan","Roscommon","Federal","Onshore","Federal onshore","County","County","","MI2Ro","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87638","Michigan, Wexford","26165","MI","Michigan","Wexford","Federal","Onshore","Federal onshore","County","County","","MI2We","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87719","Montana, Lincoln","30053","MT","Montana","Lincoln","Federal","Onshore","Federal onshore","County","County","","MT2Li","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87720","Montana, Madison","30057","MT","Montana","Madison","Federal","Onshore","Federal onshore","County","County","","MT2Ma","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87721","Montana, Mccone","30055","MT","Montana","Mccone","Federal","Onshore","Federal onshore","County","County","","MT2Mc","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87722","Montana, Meagher","30059","MT","Montana","Meagher","Federal","Onshore","Federal onshore","County","County","","MT2Me","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87724","Montana, Musselshell","30065","MT","Montana","Musselshell","Federal","Onshore","Federal onshore","County","County","","MT2Mu","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87725","Montana, Park","30067","MT","Montana","Park","Federal","Onshore","Federal onshore","County","County","","MT2Pa","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87726","Montana, Petroleum","30069","MT","Montana","Petroleum","Federal","Onshore","Federal onshore","County","County","","MT2Pe","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87744","North Carolina, Clay","37043","NC","North Carolina","Clay","Federal","Onshore","Federal onshore","County","County","","NC2Cl","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87745","North Dakota, Billings","38007","ND","North Dakota","Billings","Federal","Onshore","Federal onshore","County","County","","ND2Bi","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87815","Nevada, Lincoln","32017","NV","Nevada","Lincoln","Federal","Onshore","Federal onshore","County","County","","NV2Li","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87816","Nevada, Lyon","32019","NV","Nevada","Lyon","Federal","Onshore","Federal onshore","County","County","","NV2Ly","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87817","Nevada, Mineral","32021","NV","Nevada","Mineral","Federal","Onshore","Federal onshore","County","County","","NV2Mi","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87818","Nevada, Nye","32023","NV","Nevada","Nye","Federal","Onshore","Federal onshore","County","County","","NV2Ny","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87779","New Mexico, Bernalillo","35001","NM","New Mexico","Bernalillo","Federal","Onshore","Federal onshore","County","County","","NM2Be","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87780","New Mexico, Catron","35003","NM","New Mexico","Catron","Federal","Onshore","Federal onshore","County","County","","NM2Ca","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87781","New Mexico, Chaves","35005","NM","New Mexico","Chaves","Federal","Onshore","Federal onshore","County","County","","NM2Ch","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87782","New Mexico, Cibola","35006","NM","New Mexico","Cibola","Federal","Onshore","Federal onshore","County","County","","NM2Ci","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87783","New Mexico, Colfax","35007","NM","New Mexico","Colfax","Federal","Onshore","Federal onshore","County","County","","NM2Co","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87784","New Mexico, Curry","35009","NM","New Mexico","Curry","Federal","Onshore","Federal onshore","County","County","","NM2Cu","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87785","New Mexico, De Baca","35011","NM","New Mexico","De Baca","Federal","Onshore","Federal onshore","County","County","","NM2De","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87786","New Mexico, Dona Ana","35013","NM","New Mexico","Dona Ana","Federal","Onshore","Federal onshore","County","County","","NM2Do","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87787","New Mexico, Eddy","35015","NM","New Mexico","Eddy","Federal","Onshore","Federal onshore","County","County","","NM2Ed","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87788","New Mexico, Grant","35017","NM","New Mexico","Grant","Federal","Onshore","Federal onshore","County","County","","NM2Gr","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87789","New Mexico, Guadalupe","35019","NM","New Mexico","Guadalupe","Federal","Onshore","Federal onshore","County","County","","NM2Gu","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87790","New Mexico, Harding","35021","NM","New Mexico","Harding","Federal","Onshore","Federal onshore","County","County","","NM2Ha","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87822","New York, Chautauqua","36013","NY","New York","Chautauqua","Federal","Onshore","Federal onshore","County","County","","NY2Ch","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87823","New York, Chemung","36015","NY","New York","Chemung","Federal","Onshore","Federal onshore","County","County","","NY2Ch","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87824","New York, Seneca","36099","NY","New York","Seneca","Federal","Onshore","Federal onshore","County","County","","NY2Se","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87825","New York, Steuben","36101","NY","New York","Steuben","Federal","Onshore","Federal onshore","County","County","","NY2St","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87746","North Dakota, Bottineau","38009","ND","North Dakota","Bottineau","Federal","Onshore","Federal onshore","County","County","","ND2Bo","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87747","North Dakota, Bowman","38011","ND","North Dakota","Bowman","Federal","Onshore","Federal onshore","County","County","","ND2Bo","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
